"timestamp","orders_per_hour","sales_per_hour","subtotal","total","promotion_type"
"2025-09-30 16:00:00","19","9590.334327979195","8631.300895181275","9590.334327979195","free_delivery"
"2025-09-30 17:00:00","11","4756.406100180053","4280.765490162048","4756.406100180053","discount_10"
"2025-09-30 18:00:00","29","12457.489360566939","11211.740424510244","12457.489360566939","discount_10"
"2025-09-30 19:00:00","35","13448.128612913377","12103.31575162204","13448.128612913377","discount_10"
"2025-09-30 20:00:00","26","9974.71419581532","8977.242776233788","9974.71419581532","free_delivery"
"2025-09-30 21:00:00","32","12838.882410892333","11554.9941698031","12838.882410892333","discount_20"
"2025-09-30 22:00:00","13","4501.310792507377","4051.17971325664","4501.310792507377","no_promo"
"2025-09-30 23:00:00","5","838.5341600097288","754.6807440087559","838.5341600097288","free_delivery"
"2025-10-01 00:00:00","10","3356.8478655707027","3021.1630790136323","3356.8478655707027","free_delivery"
"2025-10-01 01:00:00","1","1314.0765399876764","1182.6688859889089","1314.0765399876764","discount_20"
"2025-10-01 02:00:00","1","1264.8451367556293","1138.3606230800663","1264.8451367556293","combo_deal"
"2025-10-01 03:00:00","4","2460.5444952761895","2214.4900457485705","2460.5444952761895","discount_20"
"2025-10-01 04:00:00","9","2827.7771611763537","2544.9994450587183","2827.7771611763537","combo_deal"
"2025-10-01 05:00:00","2","1315.6935946856722","1184.124235217105","1315.6935946856722","no_promo"
"2025-10-01 06:00:00","4","1352.3045950676246","1217.0741355608623","1352.3045950676246","combo_deal"
"2025-10-01 07:00:00","3","1700.5980219499377","1530.5382197549438","1700.5980219499377","combo_deal"
"2025-10-01 08:00:00","8","3730.3351999618094","3357.3016799656284","3730.3351999618094","no_promo"
"2025-10-01 09:00:00","14","7098.088343759142","6388.279509383228","7098.088343759142","discount_20"
"2025-10-01 10:00:00","11","5156.763191184678","4641.086872066211","5156.763191184678","free_delivery"
"2025-10-01 11:00:00","30","10613.702120532549","9552.331908479295","10613.702120532549","combo_deal"
"2025-10-01 12:00:00","18","5914.937354640743","5323.443619176669","5914.937354640743","no_promo"
"2025-10-01 13:00:00","35","14063.896227022065","12657.506604319859","14063.896227022065","combo_deal"
"2025-10-01 14:00:00","38","13023.33824906919","11721.00442416227","13023.33824906919","discount_20"
"2025-10-01 15:00:00","15","7474.5418127742805","6727.087631496853","7474.5418127742805","discount_10"
"2025-10-01 16:00:00","17","5793.445465332604","5214.100918799343","5793.445465332604","discount_20"
"2025-10-01 17:00:00","20","8721.785246396566","7849.60672175691","8721.785246396566","free_delivery"
"2025-10-01 18:00:00","27","10247.192816512936","9222.473534861643","10247.192816512936","discount_10"
"2025-10-01 19:00:00","22","8462.131700197568","7615.918530177811","8462.131700197568","no_promo"
"2025-10-01 20:00:00","22","10213.687645268443","9192.318880741599","10213.687645268443","discount_10"
"2025-10-01 21:00:00","13","5136.6553531922045","4622.9898178729845","5136.6553531922045","no_promo"
"2025-10-01 22:00:00","25","10543.583336953317","9489.225003257987","10543.583336953317","discount_20"
"2025-10-01 23:00:00","4","1490.0749664808022","1341.067469832722","1490.0749664808022","no_promo"
"2025-10-02 00:00:00","5","1429.5079970849424","1286.5571973764481","1429.5079970849424","discount_10"
"2025-10-02 01:00:00","3","1404.4055011646005","1263.9649510481406","1404.4055011646005","discount_20"
"2025-10-02 02:00:00","4","2220.709736429032","1998.6387627861288","2220.709736429032","combo_deal"
"2025-10-02 03:00:00","9","4393.25111067888","3953.9259996109918","4393.25111067888","combo_deal"
"2025-10-02 04:00:00","4","1595.2613744316009","1435.7352369884409","1595.2613744316009","discount_20"
"2025-10-02 05:00:00","8","3924.289247430044","3531.8603226870396","3924.289247430044","combo_deal"
"2025-10-02 06:00:00","5","1720.4742186515346","1548.4267967863811","1720.4742186515346","no_promo"
"2025-10-02 07:00:00","6","1394.9902500625278","1255.491225056275","1394.9902500625278","free_delivery"
"2025-10-02 08:00:00","17","8269.433811621824","7442.490430459642","8269.433811621824","discount_20"
"2025-10-02 09:00:00","12","6069.052300237353","5462.147070213618","6069.052300237353","discount_10"
"2025-10-02 10:00:00","8","3956.643861084921","3560.9794749764287","3956.643861084921","discount_10"
"2025-10-02 11:00:00","39","13581.545840479926","12223.391256431934","13581.545840479926","combo_deal"
"2025-10-02 12:00:00","29","10773.604410807267","9696.243969726542","10773.604410807267","combo_deal"
"2025-10-02 13:00:00","37","12201.984285536037","10981.785856982433","12201.984285536037","discount_10"
"2025-10-02 14:00:00","16","5790.061890482243","5211.055701434019","5790.061890482243","no_promo"
"2025-10-02 15:00:00","12","3531.862056607359","3178.675850946623","3531.862056607359","discount_20"
"2025-10-02 16:00:00","13","5154.844356050392","4639.359920445353","5154.844356050392","free_delivery"
"2025-10-02 17:00:00","15","6732.102084381685","6058.891875943516","6732.102084381685","free_delivery"
"2025-10-02 18:00:00","33","12356.196705563994","11120.577035007595","12356.196705563994","discount_20"
"2025-10-02 19:00:00","32","11640.292359467625","10476.263123520863","11640.292359467625","free_delivery"
"2025-10-02 20:00:00","21","8376.324001253313","7538.691601127982","8376.324001253313","no_promo"
"2025-10-02 21:00:00","29","11632.035199587974","10468.831679629177","11632.035199587974","combo_deal"
"2025-10-02 22:00:00","18","7197.765977114653","6477.989379403188","7197.765977114653","discount_20"
"2025-10-02 23:00:00","5","1822.180194062958","1639.9621746566622","1822.180194062958","free_delivery"
"2025-10-03 00:00:00","4","2574.5022343258247","2317.0520108932424","2574.5022343258247","discount_20"
"2025-10-03 01:00:00","1","197.68050446553337","177.91245401898004","197.68050446553337","discount_10"
"2025-10-03 02:00:00","5","1310.0634256308736","1179.0570830677862","1310.0634256308736","discount_20"
"2025-10-03 03:00:00","4","1803.5938725665244","1623.234485309872","1803.5938725665244","free_delivery"
"2025-10-03 04:00:00","2","1507.3100029990708","1356.5790026991638","1507.3100029990708","discount_10"
"2025-10-03 05:00:00","1","956.1400183686832","860.5260165318149","956.1400183686832","free_delivery"
"2025-10-03 06:00:00","6","1640.4385945705415","1476.3947351134873","1640.4385945705415","discount_10"
"2025-10-03 07:00:00","5","2260.3959288855253","2034.3563359969728","2260.3959288855253","combo_deal"
"2025-10-03 08:00:00","25","8911.82148135877","8020.639333222893","8911.82148135877","discount_20"
"2025-10-03 09:00:00","14","5574.590986915008","5017.131888223507","5574.590986915008","free_delivery"
"2025-10-03 10:00:00","11","5241.0748585910815","4716.967372731973","5241.0748585910815","free_delivery"
"2025-10-03 11:00:00","27","11962.324365428676","10766.09192888581","11962.324365428676","combo_deal"
"2025-10-03 12:00:00","29","11853.922007166137","10668.529806449524","11853.922007166137","discount_10"
"2025-10-03 13:00:00","31","12627.383338629517","11364.645004766566","12627.383338629517","free_delivery"
"2025-10-03 14:00:00","28","15192.32227400067","13673.090046600602","15192.32227400067","discount_20"
"2025-10-03 15:00:00","16","7222.453050459013","6500.207745413112","7222.453050459013","free_delivery"
"2025-10-03 16:00:00","12","3744.792863049848","3370.3135767448634","3744.792863049848","no_promo"
"2025-10-03 17:00:00","15","4555.4412598005965","4099.897133820537","4555.4412598005965","free_delivery"
"2025-10-03 18:00:00","37","13066.304396286134","11759.673956657522","13066.304396286134","free_delivery"
"2025-10-03 19:00:00","28","11280.917011591864","10152.825310432678","11280.917011591864","combo_deal"
"2025-10-03 20:00:00","37","12287.280007041501","11058.552006337351","12287.280007041501","free_delivery"
"2025-10-03 21:00:00","13","4629.06492221256","4166.158429991305","4629.06492221256","no_promo"
"2025-10-03 22:00:00","16","6199.202977279458","5579.282679551512","6199.202977279458","free_delivery"
"2025-10-03 23:00:00","9","2979.14867002589","2681.2338030233013","2979.14867002589","free_delivery"
"2025-10-04 00:00:00","8","3400.7862482345527","3060.7076234110973","3400.7862482345527","discount_20"
"2025-10-04 01:00:00","9","3219.7892127691457","2897.810291492231","3219.7892127691457","free_delivery"
"2025-10-04 02:00:00","4","1317.6119168457767","1185.850725161199","1317.6119168457767","free_delivery"
"2025-10-04 03:00:00","5","1821.3303694103633","1639.197332469327","1821.3303694103633","no_promo"
"2025-10-04 04:00:00","3","1623.3473343081914","1461.0126008773723","1623.3473343081914","no_promo"
"2025-10-04 05:00:00","12","6177.877670229989","5560.08990320699","6177.877670229989","discount_20"
"2025-10-04 06:00:00","7","2979.793553674556","2681.8141983071005","2979.793553674556","discount_20"
"2025-10-04 07:00:00","7","3054.717397649979","2749.245657884981","3054.717397649979","discount_20"
"2025-10-04 08:00:00","14","8140.558960698162","7326.503064628346","8140.558960698162","discount_20"
"2025-10-04 09:00:00","16","7111.133001253419","6400.019701128077","7111.133001253419","no_promo"
"2025-10-04 10:00:00","26","10791.512142498857","9712.360928248972","10791.512142498857","combo_deal"
"2025-10-04 11:00:00","44","20361.88433282872","18325.695899545848","20361.88433282872","combo_deal"
